tti,ue,sinr_db,cqi,bits_per_rb,rb_err_prob
220,15,30.00,15,840,0.000100
220,16,19.09,13,648,0.000141
220,17,6.69,6,192,0.740947
220,18,11.48,9,336,0.058410
220,19,14.36,10,408,0.006115
220,20,30.00,15,840,0.000100
220,21,26.03,15,840,0.000100
220,22,10.08,8,288,0.159363
220,23,13.81,10,408,0.009517
220,24,5.46,6,192,0.884003
220,25,10.58,8,288,0.112780
220,26,30.00,15,840,0.000100
220,27,15.16,11,480,0.003245
220,28,10.75,8,288,0.099613
220,29,5.02,6,192,0.915312
220,30,29.59,15,840,0.000100
220,31,26.43,15,840,0.000100
221,0,12.69,9,336,0.022869
221,1,19.01,13,648,0.000150
221,2,-0.69,2,72,0.999046
221,3,17.63,12,552,0.000449
221,4,11.94,9,336,0.041032
221,5,18.00,12,552,0.000335
221,6,19.80,13,648,0.000100
221,7,22.63,14,744,0.000100
221,8,14.41,10,408,0.005881
221,9,26.78,15,840,0.000100
221,10,8.27,7,240,0.446799
221,11,30.00,15,840,0.000100
221,12,24.49,15,840,0.000100
221,13,8.29,7,240,0.442493
221,14,27.10,15,840,0.000100
221,15,30.00,15,840,0.000100
221,16,20.17,13,648,0.000100
221,17,7.97,7,240,0.506514
221,18,10.39,8,288,0.128689
221,19,11.64,9,336,0.051549
221,20,30.00,15,840,0.000100
221,21,25.09,15,840,0.000100
221,22,9.73,8,288,0.200762
221,23,14.91,10,408,0.003954
221,24,6.28,6,192,0.797814
221,25,8.04,7,240,0.492595
221,26,30.00,15,840,0.000100
221,27,14.42,10,408,0.005825
221,28,9.78,8,288,0.193577
221,29,5.03,6,192,0.914954
221,30,28.57,15,840,0.000100
221,31,28.83,15,840,0.000100
222,0,10.64,8,288,0.108053
222,1,17.17,12,552,0.000651
222,2,2.40,4,120,0.988789
222,3,16.96,11,480,0.000770
222,4,14.93,10,408,0.003896
222,5,16.30,11,480,0.001305
222,6,20.66,13,648,0.000100
222,7,24.51,15,840,0.000100
222,8,13.41,10,408,0.013036
222,9,24.23,15,840,0.000100
222,10,9.86,8,288,0.183664
222,11,30.00,15,840,0.000100
222,12,24.60,15,840,0.000100
222,13,8.77,7,240,0.351517
222,14,28.68,15,840,0.000100
222,15,30.00,15,840,0.000100
222,16,20.21,13,648,0.000100
222,17,7.11,7,240,0.671348
222,18,8.11,7,240,0.477352
222,19,11.34,9,336,0.064752
222,20,30.00,15,840,0.000100
222,21,24.04,15,840,0.000100
222,22,11.12,9,336,0.076318
222,23,13.40,10,408,0.013163
222,24,6.40,6,192,0.783010
222,25,8.20,7,240,0.460651
222,26,30.00,15,840,0.000100
222,27,15.34,11,480,0.002817
222,28,7.92,7,240,0.516754
222,29,4.10,5,144,0.957747
222,30,27.42,15,840,0.000100
222,31,30.00,15,840,0.000100
223,0,12.00,9,336,0.039131
223,1,17.46,12,552,0.000517
223,2,3.74,5,144,0.967920
223,3,14.35,10,408,0.006162
223,4,15.06,11,480,0.003525
223,5,15.57,11,480,0.002345
223,6,20.91,13,648,0.000100
223,7,24.87,15,840,0.000100
223,8,12.67,9,336,0.023316
223,9,22.89,14,744,0.000100
223,10,8.73,7,240,0.358005
223,11,30.00,15,840,0.000100
223,12,27.74,15,840,0.000100
223,13,9.15,8,288,0.285735
223,14,28.46,15,840,0.000100
223,15,30.00,15,840,0.000100
223,16,19.31,13,648,0.000118
223,17,8.11,7,240,0.477269
223,18,9.15,8,288,0.284597
223,19,10.42,8,288,0.126426
223,20,30.00,15,840,0.000100
223,21,24.23,15,840,0.000100
223,22,10.73,8,288,0.101327
223,23,10.61,8,288,0.109894
223,24,5.59,6,192,0.872998
223,25,8.24,7,240,0.452434
223,26,30.00,15,840,0.000100
223,27,15.45,11,480,0.002580
223,28,7.92,7,240,0.515573
223,29,5.87,6,192,0.845928
223,30,27.00,15,840,0.000100
223,31,29.79,15,840,0.000100
224,0,12.18,9,336,0.034094
224,1,17.11,12,552,0.000684
224,2,3.18,5,144,0.979268
224,3,12.81,9,336,0.020942
224,4,11.67,9,336,0.050354
224,5,14.86,10,408,0.004105
224,6,21.13,14,744,0.000100
224,7,26.22,15,840,0.000100
224,8,12.59,9,336,0.024767
224,9,24.38,15,840,0.000100
224,10,8.24,7,240,0.451428
224,11,29.26,15,840,0.000100
224,12,27.09,15,840,0.000100
224,13,10.82,8,288,0.094633
224,14,30.00,15,840,0.000100
224,15,30.00,15,840,0.000100
224,16,19.84,13,648,0.000100
224,17,7.80,7,240,0.539504
224,18,10.67,8,288,0.105492
224,19,8.45,7,240,0.410971
224,20,30.00,15,840,0.000100
224,21,24.31,15,840,0.000100
224,22,11.25,9,336,0.068930
224,23,11.59,9,336,0.053443
224,24,3.54,5,144,0.972481
224,25,9.55,8,288,0.225036
224,26,30.00,15,840,0.000100
224,27,14.73,10,408,0.004572
224,28,7.09,7,240,0.673748
224,29,5.46,6,192,0.883729
224,30,27.90,15,840,0.000100
224,31,28.71,15,840,0.000100
225,0,11.94,9,336,0.041122
225,1,18.02,12,552,0.000331
225,2,4.99,5,144,0.917689
225,3,12.34,9,336,0.030025
225,4,9.27,8,288,0.265491
225,5,15.44,11,480,0.002604
225,6,19.00,13,648,0.000151
225,7,24.25,15,840,0.000100
225,8,13.79,10,408,0.009678
225,9,22.86,14,744,0.000100
225,10,9.54,8,288,0.225138
225,11,29.40,15,840,0.000100
225,12,27.83,15,840,0.000100
225,13,14.15,10,408,0.007256
225,14,29.04,15,840,0.000100
225,15,30.00,15,840,0.000100
225,16,21.60,14,744,0.000100
225,17,8.42,7,240,0.417307
225,18,10.94,8,288,0.087083
225,19,10.04,8,288,0.163492
225,20,30.00,15,840,0.000100
225,21,23.26,15,840,0.000100
225,22,9.69,8,288,0.205223
225,23,14.78,10,408,0.004384
225,24,2.36,4,120,0.989160
225,25,10.55,8,288,0.115354
225,26,30.00,15,840,0.000100
225,27,15.14,11,480,0.003303
225,28,9.57,8,288,0.221974
225,29,5.52,6,192,0.878893
225,30,28.71,15,840,0.000100
225,31,30.00,15,840,0.000100
226,0,12.26,9,336,0.031973
226,1,17.61,12,552,0.000457
226,2,6.48,6,192,0.770746
226,3,16.95,11,480,0.000779
226,4,8.99,7,240,0.311287
226,5,13.43,10,408,0.012768
226,6,17.30,12,552,0.000588
226,7,23.85,15,840,0.000100
226,8,13.99,10,408,0.008247
226,9,23.09,15,840,0.000100
226,10,10.28,8,288,0.138682
226,11,27.65,15,840,0.000100
226,12,27.08,15,840,0.000100
226,13,13.79,10,408,0.009645
226,14,27.57,15,840,0.000100
226,15,30.00,15,840,0.000100
226,16,22.51,14,744,0.000100
226,17,10.31,8,288,0.136268
226,18,8.92,7,240,0.323600
226,19,8.19,7,240,0.461446
226,20,30.00,15,840,0.000100
226,21,22.36,14,744,0.000100
226,22,9.41,8,288,0.244370
226,23,13.01,10,408,0.017879
226,24,3.87,5,144,0.964499
226,25,11.79,9,336,0.046025
226,26,30.00,15,840,0.000100
226,27,16.27,11,480,0.001336
226,28,7.60,7,240,0.579091
226,29,4.99,5,144,0.917230
226,30,27.84,15,840,0.000100
226,31,29.85,15,840,0.000100
227,0,12.31,9,336,0.030904
227,1,19.67,13,648,0.000100
227,2,9.76,8,288,0.196693
227,3,17.72,12,552,0.000419
227,4,7.55,7,240,0.588780
227,5,14.84,10,408,0.004172
227,6,18.02,12,552,0.000331
227,7,21.89,14,744,0.000100
227,8,15.39,11,480,0.002694
227,9,23.88,15,840,0.000100
227,10,11.51,9,336,0.056948
227,11,30.00,15,840,0.000100
227,12,26.75,15,840,0.000100
227,13,14.44,10,408,0.005734
227,14,28.01,15,840,0.000100
227,15,30.00,15,840,0.000100
227,16,20.86,13,648,0.000100
227,17,8.99,7,240,0.310997
227,18,7.80,7,240,0.539819
227,19,9.94,8,288,0.175054
227,20,30.00,15,840,0.000100
227,21,23.23,15,840,0.000100
227,22,7.90,7,240,0.520108
227,23,11.04,9,336,0.080893
227,24,6.09,6,192,0.821411
227,25,10.64,8,288,0.107765
227,26,30.00,15,840,0.000100
227,27,17.63,12,552,0.000452
227,28,8.80,7,240,0.345985
227,29,6.82,6,192,0.719338
227,30,25.85,15,840,0.000100
227,31,30.00,15,840,0.000100
228,0,11.88,9,336,0.043093
228,1,19.08,13,648,0.000142
228,2,8.01,7,240,0.498954
228,3,19.98,13,648,0.000100
228,4,7.62,7,240,0.575974
228,5,13.08,10,408,0.016915
228,6,17.60,12,552,0.000462
228,7,21.04,14,744,0.000100
228,8,14.09,10,408,0.007587
228,9,23.50,15,840,0.000100
228,10,12.23,9,336,0.032796
228,11,30.00,15,840,0.000100
228,12,25.48,15,840,0.000100
228,13,12.31,9,336,0.030928
228,14,28.22,15,840,0.000100
228,15,30.00,15,840,0.000100
228,16,23.17,15,840,0.000100
228,17,8.98,7,240,0.313607
228,18,8.34,7,240,0.432877
228,19,11.00,8,288,0.083320
228,20,30.00,15,840,0.000100
228,21,23.06,15,840,0.000100
228,22,7.08,7,240,0.675785
228,23,12.40,9,336,0.028858
228,24,6.35,6,192,0.788954
228,25,9.25,8,288,0.269010
228,26,30.00,15,840,0.000100
228,27,17.68,12,552,0.000433
228,28,11.33,9,336,0.065327
228,29,7.88,7,240,0.523628
228,30,26.03,15,840,0.000100
228,31,30.00,15,840,0.000100
229,0,10.32,8,288,0.135164
229,1,18.68,12,552,0.000194
229,2,8.29,7,240,0.441448
229,3,20.06,13,648,0.000100
229,4,8.05,7,240,0.489913
229,5,13.13,10,408,0.016285
229,6,19.97,13,648,0.000100
229,7,20.93,13,648,0.000100
229,8,12.22,9,336,0.033129
229,9,23.81,15,840,0.000100
229,10,11.68,9,336,0.049912
229,11,30.00,15,840,0.000100
229,12,26.45,15,840,0.000100
229,13,12.83,9,336,0.020544
229,14,27.35,15,840,0.000100
229,15,30.00,15,840,0.000100
229,16,22.65,14,744,0.000100
229,17,10.03,8,288,0.164635
229,18,6.22,6,192,0.805610
229,19,11.64,9,336,0.051631
229,20,30.00,15,840,0.000100
229,21,24.59,15,840,0.000100
229,22,6.90,6,192,0.706729
229,23,11.84,9,336,0.044379
229,24,5.51,6,192,0.879943
229,25,7.88,7,240,0.523928
229,26,30.00,15,840,0.000100
229,27,17.91,12,552,0.000360
229,28,14.85,10,408,0.004140
229,29,7.75,7,240,0.550754
229,30,24.95,15,840,0.000100
229,31,30.00,15,840,0.000100
230,0,8.60,7,240,0.382487
230,1,18.76,12,552,0.000182
230,2,6.43,6,192,0.777876
230,3,18.72,12,552,0.000188
230,4,8.78,7,240,0.348892
230,5,14.00,10,408,0.008150
230,6,21.32,14,744,0.000100
230,7,21.49,14,744,0.000100
230,8,15.08,11,480,0.003443
230,9,23.20,15,840,0.000100
230,10,13.74,10,408,0.010062
230,11,30.00,15,840,0.000100
230,12,26.14,15,840,0.000100
230,13,14.18,10,408,0.007081
230,14,30.00,15,840,0.000100
230,15,30.00,15,840,0.000100
230,16,23.59,15,840,0.000100
230,17,10.29,8,288,0.137622
230,18,4.98,5,144,0.918279
230,19,12.72,9,336,0.022359
230,20,30.00,15,840,0.000100
230,21,22.83,14,744,0.000100
230,22,8.20,7,240,0.459749
230,23,10.52,8,288,0.117487
230,24,6.50,6,192,0.769017
230,25,8.75,7,240,0.354055
230,26,30.00,15,840,0.000100
230,27,17.07,12,552,0.000703
230,28,15.25,11,480,0.003018
230,29,8.92,7,240,0.323974
230,30,23.18,15,840,0.000100
230,31,30.00,15,840,0.000100
231,0,8.62,7,240,0.379133
231,1,18.03,12,552,0.000327
231,2,10.04,8,288,0.163462
231,3,16.75,11,480,0.000909
231,4,9.80,8,288,0.192043
231,5,14.49,10,408,0.005525
231,6,20.88,13,648,0.000100
231,7,22.83,14,744,0.000100
231,8,16.33,11,480,0.001271
231,9,23.59,15,840,0.000100
231,10,13.30,10,408,0.014160
231,11,29.51,15,840,0.000100
231,12,25.24,15,840,0.000100
231,13,12.94,9,336,0.018885
231,14,30.00,15,840,0.000100
231,15,30.00,15,840,0.000100
231,16,21.81,14,744,0.000100
231,17,8.33,7,240,0.434436
231,18,3.99,5,144,0.961096
231,19,12.80,9,336,0.021096
231,20,30.00,15,840,0.000100
231,21,21.60,14,744,0.000100
231,22,10.92,8,288,0.088479
231,23,9.01,8,288,0.307718
231,24,7.23,7,240,0.648795
231,25,10.19,8,288,0.147612
231,26,30.00,15,840,0.000100
231,27,19.06,13,648,0.000143
231,28,17.22,12,552,0.000625
231,29,9.55,8,288,0.224526
231,30,25.93,15,840,0.000100
231,31,29.49,15,840,0.000100
232,0,10.24,8,288,0.143112
232,1,19.33,13,648,0.000116
232,2,8.34,7,240,0.431741
232,3,17.26,12,552,0.000604
232,4,13.26,10,408,0.014682
232,5,14.98,10,408,0.003734
232,6,20.96,13,648,0.000100
232,7,22.47,14,744,0.000100
232,8,16.69,11,480,0.000954
232,9,21.85,14,744,0.000100
232,10,13.53,10,408,0.011830
232,11,30.00,15,840,0.000100
232,12,23.59,15,840,0.000100
232,13,11.80,9,336,0.045671
232,14,30.00,15,840,0.000100
232,15,30.00,15,840,0.000100
232,16,20.45,13,648,0.000100
232,17,10.42,8,288,0.126472
232,18,4.58,5,144,0.938905
232,19,14.86,10,408,0.004129
232,20,30.00,15,840,0.000100
232,21,22.37,14,744,0.000100
232,22,10.87,8,288,0.091733
232,23,9.20,8,288,0.277045
232,24,5.95,6,192,0.837123
232,25,7.65,7,240,0.569750
232,26,30.00,15,840,0.000100
232,27,19.08,13,648,0.000141
232,28,16.33,11,480,0.001278
232,29,7.56,7,240,0.587472
232,30,25.20,15,840,0.000100
232,31,29.00,15,840,0.000100
233,0,10.67,8,288,0.105467
233,1,18.25,12,552,0.000274
233,2,9.72,8,288,0.201788
233,3,19.44,13,648,0.000106
233,4,12.84,9,336,0.020410
233,5,15.19,11,480,0.003159
233,6,20.56,13,648,0.000100
233,7,23.33,15,840,0.000100
233,8,17.48,12,552,0.000510
233,9,23.18,15,840,0.000100
233,10,12.56,9,336,0.025450
233,11,30.00,15,840,0.000100
233,12,22.51,14,744,0.000100
233,13,12.76,9,336,0.021712
233,14,30.00,15,840,0.000100
233,15,30.00,15,840,0.000100
233,16,21.32,14,744,0.000100
233,17,10.24,8,288,0.142687
233,18,7.11,7,240,0.670600
233,19,17.40,12,552,0.000543
233,20,30.00,15,840,0.000100
233,21,22.25,14,744,0.000100
233,22,11.74,9,336,0.047690
233,23,10.18,8,288,0.149191
233,24,8.91,7,240,0.325592
233,25,7.91,7,240,0.518907
233,26,30.00,15,840,0.000100
233,27,16.96,11,480,0.000770
233,28,18.04,12,552,0.000324
233,29,6.91,6,192,0.705350
233,30,25.76,15,840,0.000100
233,31,27.62,15,840,0.000100
234,0,11.45,9,336,0.059739
234,1,18.10,12,552,0.000309
234,2,11.51,9,336,0.056716
234,3,19.53,13,648,0.000100
234,4,14.40,10,408,0.005936
234,5,16.32,11,480,0.001284
234,6,20.33,13,648,0.000100
234,7,24.91,15,840,0.000100
234,8,15.71,11,480,0.002084
234,9,26.52,15,840,0.000100
234,10,12.43,9,336,0.028117
234,11,30.00,15,840,0.000100
234,12,23.76,15,840,0.000100
234,13,15.64,11,480,0.002202
234,14,30.00,15,840,0.000100
234,15,30.00,15,840,0.000100
234,16,19.85,13,648,0.000100
234,17,9.83,8,288,0.187330
234,18,6.98,6,192,0.694224
234,19,16.32,11,480,0.001287
234,20,30.00,15,840,0.000100
234,21,21.46,14,744,0.000100
234,22,13.83,10,408,0.009329
234,23,9.23,8,288,0.271901
234,24,7.10,7,240,0.672817
234,25,8.63,7,240,0.377315
234,26,30.00,15,840,0.000100
234,27,18.42,12,552,0.000240
234,28,15.31,11,480,0.002866
234,29,4.59,5,144,0.938647
234,30,26.65,15,840,0.000100
234,31,27.52,15,840,0.000100
235,0,10.71,8,288,0.102550
235,1,16.66,11,480,0.000980
235,2,11.25,9,336,0.069200
235,3,17.45,12,552,0.000521
235,4,14.15,10,408,0.007261
235,5,14.78,10,408,0.004395
235,6,18.44,12,552,0.000236
235,7,23.25,15,840,0.000100
235,8,13.27,10,408,0.014555
235,9,25.82,15,840,0.000100
235,10,11.19,9,336,0.072213
235,11,30.00,15,840,0.000100
235,12,22.65,14,744,0.000100
235,13,14.42,10,408,0.005869
235,14,30.00,15,840,0.000100
235,15,30.00,15,840,0.000100
235,16,18.23,12,552,0.000279
235,17,12.63,9,336,0.024115
235,18,6.04,6,192,0.827259
235,19,14.50,10,408,0.005497
235,20,30.00,15,840,0.000100
235,21,19.57,13,648,0.000100
235,22,12.20,9,336,0.033621
235,23,9.71,8,288,0.203222
235,24,9.42,8,288,0.242699
235,25,8.55,7,240,0.392305
235,26,30.00,15,840,0.000100
235,27,19.50,13,648,0.000101
235,28,15.18,11,480,0.003186
235,29,4.60,5,144,0.938127
235,30,25.90,15,840,0.000100
235,31,29.07,15,840,0.000100
236,0,10.92,8,288,0.088478
236,1,19.84,13,648,0.000100
236,2,9.42,8,288,0.243326
236,3,17.88,12,552,0.000369
236,4,10.37,8,288,0.130264
236,5,13.67,10,408,0.010574
236,6,19.94,13,648,0.000100
236,7,22.62,14,744,0.000100
236,8,11.47,9,336,0.058837
236,9,27.34,15,840,0.000100
236,10,9.19,8,288,0.278020
236,11,30.00,15,840,0.000100
236,12,23.27,15,840,0.000100
236,13,11.64,9,336,0.051696
236,14,30.00,15,840,0.000100
236,15,30.00,15,840,0.000100
236,16,18.34,12,552,0.000256
236,17,11.95,9,336,0.040604
236,18,7.43,7,240,0.611804
236,19,14.36,10,408,0.006131
236,20,30.00,15,840,0.000100
236,21,20.77,13,648,0.000100
236,22,9.67,8,288,0.208548
236,23,9.10,8,288,0.293428
236,24,11.57,9,336,0.054288
236,25,9.57,8,288,0.221969
236,26,30.00,15,840,0.000100
236,27,18.58,12,552,0.000211
236,28,16.70,11,480,0.000949
236,29,5.02,6,192,0.915853
236,30,27.11,15,840,0.000100
236,31,30.00,15,840,0.000100
237,0,12.39,9,336,0.029083
237,1,20.51,13,648,0.000100
237,2,9.54,8,288,0.225652
237,3,17.37,12,552,0.000556
237,4,12.79,9,336,0.021285
237,5,14.63,10,408,0.004956
237,6,17.11,12,552,0.000682
237,7,22.82,14,744,0.000100
237,8,12.91,9,336,0.019273
237,9,27.67,15,840,0.000100
237,10,7.03,7,240,0.684814
237,11,28.78,15,840,0.000100
237,12,23.92,15,840,0.000100
237,13,13.21,10,408,0.015292
237,14,30.00,15,840,0.000100
237,15,30.00,15,840,0.000100
237,16,19.35,13,648,0.000114
237,17,13.42,10,408,0.012944
237,18,7.85,7,240,0.530628
237,19,13.38,10,408,0.013295
237,20,30.00,15,840,0.000100
237,21,21.50,14,744,0.000100
237,22,11.00,8,288,0.083274
237,23,10.18,8,288,0.148993
237,24,14.27,10,408,0.006611
237,25,9.22,8,288,0.273529
237,26,30.00,15,840,0.000100
237,27,18.31,12,552,0.000262
237,28,19.30,13,648,0.000119
237,29,3.13,5,144,0.980078
237,30,27.41,15,840,0.000100
237,31,29.08,15,840,0.000100
238,0,11.07,9,336,0.078898
238,1,20.01,13,648,0.000100
238,2,9.08,8,288,0.297309
238,3,17.69,12,552,0.000431
238,4,14.73,10,408,0.004560
238,5,15.14,11,480,0.003306
238,6,18.33,12,552,0.000258
238,7,22.22,14,744,0.000100
238,8,12.25,9,336,0.032335
238,9,27.00,15,840,0.000100
238,10,6.95,6,192,0.697651
238,11,30.00,15,840,0.000100
238,12,25.15,15,840,0.000100
238,13,13.00,9,336,0.018000
238,14,30.00,15,840,0.000100
238,15,30.00,15,840,0.000100
238,16,18.04,12,552,0.000325
238,17,12.17,9,336,0.034370
238,18,6.78,6,192,0.725914
238,19,13.18,10,408,0.015602
238,20,30.00,15,840,0.000100
238,21,25.00,15,840,0.000100
238,22,11.24,9,336,0.069908
238,23,10.61,8,288,0.110462
238,24,11.32,9,336,0.065616
238,25,10.03,8,288,0.164533
238,26,30.00,15,840,0.000100
238,27,18.38,12,552,0.000248
238,28,20.36,13,648,0.000100
238,29,3.72,5,144,0.968406
238,30,24.17,15,840,0.000100
238,31,26.50,15,840,0.000100
239,0,11.07,9,336,0.078764
239,1,18.70,12,552,0.000192
239,2,8.55,7,240,0.392464
239,3,15.30,11,480,0.002911
239,4,11.89,9,336,0.042764
239,5,15.21,11,480,0.003108
239,6,16.75,11,480,0.000909
239,7,22.11,14,744,0.000100
239,8,11.69,9,336,0.049729
239,9,28.90,15,840,0.000100
239,10,7.38,7,240,0.621565
239,11,30.00,15,840,0.000100
239,12,26.06,15,840,0.000100
239,13,12.22,9,336,0.033163
239,14,30.00,15,840,0.000100
239,15,30.00,15,840,0.000100
239,16,17.09,12,552,0.000694
239,17,13.94,10,408,0.008556
239,18,6.61,6,192,0.752352
239,19,14.58,10,408,0.005155
239,20,30.00,15,840,0.000100
239,21,26.73,15,840,0.000100
239,22,11.56,9,336,0.054704
239,23,10.93,8,288,0.087316
239,24,12.09,9,336,0.036442
239,25,8.01,7,240,0.498615
239,26,30.00,15,840,0.000100
239,27,20.03,13,648,0.000100
239,28,20.68,13,648,0.000100
239,29,4.47,5,144,0.943747
239,30,24.90,15,840,0.000100
239,31,27.13,15,840,0.000100
240,0,11.53,9,336,0.055887
240,1,18.59,12,552,0.000209
240,2,6.67,6,192,0.743067
240,3,17.92,12,552,0.000358
240,4,10.86,8,288,0.091904
240,5,13.75,10,408,0.009919
240,6,20.35,13,648,0.000100
240,7,21.60,14,744,0.000100
240,8,10.79,8,288,0.097196
240,9,27.52,15,840,0.000100
240,10,8.15,7,240,0.469904
240,11,30.00,15,840,0.000100
240,12,27.39,15,840,0.000100
240,13,13.76,10,408,0.009904
240,14,30.00,15,840,0.000100
240,15,30.00,15,840,0.000100
240,16,15.88,11,480,0.001818
240,17,13.42,10,408,0.012922
240,18,7.16,7,240,0.662054
240,19,14.53,10,408,0.005361
240,20,30.00,15,840,0.000100
240,21,27.04,15,840,0.000100
240,22,10.26,8,288,0.141250
240,23,11.92,9,336,0.041499
240,24,11.45,9,336,0.059452
240,25,9.27,8,288,0.266476
240,26,30.00,15,840,0.000100
240,27,20.91,13,648,0.000100
240,28,22.04,14,744,0.000100
240,29,8.28,7,240,0.445074
240,30,25.34,15,840,0.000100
240,31,27.40,15,840,0.000100
241,0,10.79,8,288,0.096911
241,1,18.12,12,552,0.000306
241,2,7.29,7,240,0.638648
241,3,16.88,11,480,0.000818
241,4,11.34,9,336,0.064496
241,5,15.86,11,480,0.001858
241,6,21.08,14,744,0.000100
241,7,20.97,13,648,0.000100
241,8,11.98,9,336,0.039897
241,9,26.28,15,840,0.000100
241,10,8.61,7,240,0.379972
241,11,30.00,15,840,0.000100
241,12,28.28,15,840,0.000100
241,13,13.67,10,408,0.010632
241,14,30.00,15,840,0.000100
241,15,30.00,15,840,0.000100
241,16,13.92,10,408,0.008700
241,17,13.45,10,408,0.012636
241,18,6.65,6,192,0.746447
241,19,13.28,10,408,0.014463
241,20,30.00,15,840,0.000100
241,21,28.86,15,840,0.000100
241,22,11.44,9,336,0.059820
241,23,12.89,9,336,0.019601
241,24,10.98,8,288,0.084145
241,25,9.42,8,288,0.243598
241,26,30.00,15,840,0.000100
241,27,21.70,14,744,0.000100
241,28,22.95,14,744,0.000100
241,29,9.13,8,288,0.287843
241,30,23.94,15,840,0.000100
241,31,25.83,15,840,0.000100
242,0,12.18,9,336,0.034061
242,1,18.75,12,552,0.000184
242,2,6.97,6,192,0.695540
242,3,16.99,11,480,0.000754
242,4,9.32,8,288,0.257852
242,5,15.60,11,480,0.002290
242,6,20.03,13,648,0.000100
242,7,19.97,13,648,0.000100
242,8,11.87,9,336,0.043191
242,9,26.02,15,840,0.000100
242,10,9.06,8,288,0.300041
242,11,30.00,15,840,0.000100
242,12,29.55,15,840,0.000100
242,13,14.64,10,408,0.004889
242,14,29.57,15,840,0.000100
242,15,30.00,15,840,0.000100
242,16,16.02,11,480,0.001628
242,17,14.66,10,408,0.004844
242,18,6.72,6,192,0.736229
242,19,14.19,10,408,0.007014
242,20,30.00,15,840,0.000100
242,21,28.14,15,840,0.000100
242,22,10.01,8,288,0.166756
242,23,13.30,10,408,0.014252
242,24,9.84,8,288,0.186511
242,25,10.51,8,288,0.118620
242,26,30.00,15,840,0.000100
242,27,20.64,13,648,0.000100
242,28,22.22,14,744,0.000100
242,29,10.52,8,288,0.117172
242,30,23.92,15,840,0.000100
242,31,24.46,15,840,0.000100
243,0,12.65,9,336,0.023585
243,1,17.70,12,552,0.000428
243,2,6.70,6,192,0.738173
243,3,16.91,11,480,0.000804
243,4,10.48,8,288,0.121115
243,5,16.79,11,480,0.000881
243,6,22.47,14,744,0.000100
243,7,18.99,12,552,0.000152
243,8,13.07,10,408,0.016960
243,9,24.96,15,840,0.000100
243,10,9.50,8,288,0.231642
243,11,30.00,15,840,0.000100
243,12,27.68,15,840,0.000100
243,13,13.39,10,408,0.013281
243,14,30.00,15,840,0.000100
243,15,30.00,15,840,0.000100
243,16,16.92,11,480,0.000795
243,17,16.03,11,480,0.001624
243,18,7.31,7,240,0.634249
243,19,14.72,10,408,0.004590
243,20,30.00,15,840,0.000100
243,21,30.00,15,840,0.000100
243,22,9.71,8,288,0.202848
243,23,12.02,9,336,0.038592
243,24,10.54,8,288,0.115681
243,25,11.05,9,336,0.080089
243,26,30.00,15,840,0.000100
243,27,21.32,14,744,0.000100
243,28,22.60,14,744,0.000100
243,29,9.82,8,288,0.189109
243,30,24.00,15,840,0.000100
243,31,23.20,15,840,0.000100
244,0,10.25,8,288,0.142090
244,1,18.51,12,552,0.000222
244,2,4.96,5,144,0.919192
244,3,17.79,12,552,0.000396
244,4,10.57,8,288,0.113663
244,5,16.71,11,480,0.000944
244,6,20.14,13,648,0.000100
244,7,20.05,13,648,0.000100
244,8,12.84,9,336,0.020320
244,9,24.81,15,840,0.000100
244,10,10.65,8,288,0.107046
244,11,30.00,15,840,0.000100
244,12,28.93,15,840,0.000100
244,13,11.99,9,336,0.039436
244,14,30.00,15,840,0.000100
244,15,30.00,15,840,0.000100
244,16,18.41,12,552,0.000241
244,17,15.57,11,480,0.002336
244,18,6.49,6,192,0.769757
244,19,18.02,12,552,0.000331
244,20,30.00,15,840,0.000100
244,21,30.00,15,840,0.000100
244,22,9.45,8,288,0.238692
244,23,10.07,8,288,0.160817
244,24,7.11,7,240,0.671237
244,25,10.23,8,288,0.143796
244,26,30.00,15,840,0.000100
244,27,22.74,14,744,0.000100
244,28,23.07,15,840,0.000100
244,29,8.54,7,240,0.392712
